name|grid|country|nyrs|first|last|type|lat|lon|x|y
Hadleigh Great Wood and Dodd's Grove SSSI|TQ820876|England|16|2005|2023|UKBMS|51.5579|0.6241|0.059|-3.375
Fleam Dyke|TL541549|England|17|2007|2023|UKBMS|52.1708|0.2519|9.501|1.829
Abbotts Hall Farm 2|TL958144|England|18|2006|2023|UKBMS|51.7940|0.8379|1.468|2.810
Roman Road|TL527520|England|17|2007|2023|UKBMS|52.1452|0.2302|3.229|1.246
Hatfield Forest 5320|TL535200|England|16|2008|2023|UKBMS|51.8575|0.2276|1.641|-2.639
Hatfield Forest TR5420|TL545205|England|9|2008|2023|UKBMS|51.8617|0.2423|0.599|-2.386
Great Warley|TQ574910|England|15|2009|2023|UKBMS|51.5959|0.2710|6.310|3.032
Orwell Clunch Pit|TL363506|England|14|2008|2023|UKBMS|52.1369|-0.0099|4.001|3.603
Fairmead|TQ404959|England|14|2009|2023|UKBMS|51.6444|0.0277|-0.842|-0.912
Fernhills|TQ392973|England|15|2009|2023|UKBMS|51.6573|0.0110|2.273|-0.295
Woodford Golf Course|TQ399938|England|14|2009|2023|UKBMS|51.6256|0.0197|2.200|-2.348
Lee Valley Waterworks|TQ361867|England|16|2008|2023|UKBMS|51.5628|-0.0379|3.412|2.145
Wicken Fen Plantation|TL560710|England|14|2010|2023|UKBMS|52.3149|0.2871|0.930|1.017
Benfleet Downs|TQ783857|England|14|2010|2023|UKBMS|51.5420|0.5698|1.489|-0.158
Hockley Woods|TQ837917|England|12|2011|2022|UKBMS|51.5942|0.6507|-0.650|-2.349
Cornmill Tree Park|TL380015|England|18|2005|2023|UKBMS|51.6953|-0.0047|1.229|-1.472
Gunpowder Park|TQ385994|England|20|2004|2023|UKBMS|51.6763|0.0017|0.185|3.516
Langdon Hillcrest|TQ663875|England|12|2011|2023|UKBMS|51.5619|0.3978|-0.277|-2.304
Langdon Lake & Meadows|TQ662878|England|12|2011|2023|UKBMS|51.5646|0.3965|5.610|1.456
Willow Park|TQ688872|England|13|2011|2023|UKBMS|51.5584|0.4336|0.041|-3.508
Hatfield Forest 5318|TL534187|England|13|2011|2023|UKBMS|51.8458|0.2255|2.273|-0.020
Woodwalton Marsh|TL212813|England|12|2012|2023|UKBMS|52.4163|-0.2194|2.439|1.855
Belfairs Park Woodland|TQ829876|England|10|2013|2023|UKBMS|51.5576|0.6370|2.145|-1.755
Lee Valley - Walthamstow Marshes|TQ352875|England|11|2013|2023|UKBMS|51.5702|-0.0506|1.964|0.390
Hinchingbrooke Country Park|TL218716|England|10|2013|2023|UKBMS|52.3290|-0.2141|1.569|0.256
Belfairs Park Golf Course|TQ832872|England|9|2014|2023|UKBMS|51.5539|0.6411|3.704|2.014
Canvey Wick SSSI|TQ766833|England|6|2015|2023|UKBMS|51.5210|0.5441|1.758|-1.026
Church Lane LNR|TL495046|England|9|2015|2023|UKBMS|51.7202|0.1629|3.179|2.357
Pheasanthouse Farm EssexWT|TL786069|England|9|2015|2023|UKBMS|51.7324|0.5849|7.560|4.931
Bobbingworth NR|TL536064|England|9|2015|2023|UKBMS|51.7353|0.2230|1.522|-0.483
RSPB Fen Drayton Lakes|TL342699|England|7|2015|2023|UKBMS|52.3108|-0.0329|3.774|2.757
Stebbing Green and adjacent meadow|TL683233|England|9|2015|2023|UKBMS|51.8829|0.4439|5.141|2.870
Chafford Gorges Nature Park Grays Gorge|TQ605789|England|7|2016|2023|UKBMS|51.4863|0.3102|2.519|2.770
LBCP - Woodland and Lakes|TQ581826|England|7|2016|2023|UKBMS|51.5202|0.2774|1.622|-1.114
LBCP - East and North Field|TQ583827|England|7|2016|2023|UKBMS|51.5210|0.2803|-0.648|-2.873
Phyllis Currie Reserve|TL721181|England|8|2016|2023|UKBMS|51.8350|0.4964|2.613|-2.068
EWT Roding Valley Meadows|TQ434951|England|5|2017|2023|UKBMS|51.6364|0.0707|5.846|4.785
Mousehold Heath|TG244103|England|20|2003|2023|UKBMS|52.6440|1.3155|-1.286|-2.561
Blakeney Point|TF999461|England|14|2008|2023|UKBMS|52.9750|0.9758|4.951|3.186
Winterton Dunes|TG491208|England|16|2008|2023|UKBMS|52.7274|1.6877|-0.850|3.241
Strumpshaw Fen TG341065|TG340065|England|16|2008|2023|UKBMS|52.6058|1.4544|-0.447|1.383
Swanton Novers Great Wood 1|TG015310|England|26|1992|2023|UKBMS|52.8388|0.9902|0.625|-3.779
Marston Marshes|TG212055|England|15|2009|2023|UKBMS|52.6022|1.2651|5.830|3.578
Dersingham Bog|TF675290|England|12|2012|2023|UKBMS|52.8325|0.4850|-1.135|2.518
Scolt Head Island|TF800465|England|15|2009|2023|UKBMS|52.9856|0.6800|-2.205|5.407
Tomas's pightle|TG358082|England|15|2009|2023|UKBMS|52.6203|1.4822|1.848|4.751
Swanton Novers Great Wood 2|TG015315|England|21|1998|2023|UKBMS|52.8433|0.9905|-0.100|-4.185
Swanton Novers Great Wood 3|TG006317|England|21|1998|2023|UKBMS|52.8454|0.9773|1.359|0.229
Strumpshaw Fen Swallowtail|TG339070|England|14|2010|2023|UKBMS|52.6104|1.4533|2.978|-0.296
Wheatfen Broad|TG326060|England|14|2010|2023|UKBMS|52.6020|1.4334|5.300|5.120
Sutton Fen|TG370233|England|14|2010|2023|UKBMS|52.7553|1.5107|0.508|0.539
Buxton Heath|TG175221|England|14|2010|2023|UKBMS|52.7527|1.2215|-0.660|3.163
Pensthorpe|TF950287|England|8|2011|2023|UKBMS|52.8206|0.8925|-1.987|4.664
Gaywood Valley, Kings Lynn|TF654216|England|9|2011|2022|UKBMS|52.7667|0.4501|-1.234|-1.896
Mousehold Heath East|TG249102|England|12|2012|2023|UKBMS|52.6429|1.3228|5.508|1.147
Ludham Marshes|TG409178|England|12|2012|2023|UKBMS|52.7042|1.5644|6.478|4.980
Dersingham Village Railway Line|TF681320|England|12|2012|2023|UKBMS|52.8592|0.4954|0.110|-4.091
Catfield Fen|TG366214|England|12|2012|2023|UKBMS|52.7384|1.5034|2.132|-0.495
Barnham Cross Common|TL864811|England|11|2012|2023|UKBMS|52.3962|0.7382|5.438|2.303
Sculthorpe 2|TF902299|England|10|2013|2023|UKBMS|52.8330|0.8220|-0.679|1.487
Sculthorpe Moor 3|TF899301|England|10|2014|2023|UKBMS|52.8349|0.8177|0.013|-2.586
Holt Country Park|TG082377|England|8|2015|2023|UKBMS|52.8964|1.0938|1.323|-3.176
Courtyard Farm|TF722403|England|9|2015|2023|UKBMS|52.9325|0.5606|5.100|1.559
How Hill New|TG370194|England|9|2015|2023|UKBMS|52.7203|1.5079|-0.571|1.568
Blakeney Friary Hills|TG033441|England|9|2015|2023|UKBMS|52.9557|1.0251|3.546|1.512
Felbrigg Hall|TG192395|England|8|2015|2023|UKBMS|52.9082|1.2583|1.962|-1.644
Foxley Wood|TG055227|England|7|2016|2023|UKBMS|52.7628|1.0443|-1.027|-1.469
Redgrave and Lopham Fen|TM053799|England|8|2016|2023|UKBMS|52.3786|1.0149|0.312|-1.039
Reffley Wood|TF655219|England|8|2016|2023|UKBMS|52.7693|0.4517|-1.903|-1.360
Burgh Doles/Common|TG440126|England|8|2016|2023|UKBMS|52.6562|1.6063|0.804|-1.182
Foulden common|TL762999|England|8|2016|2023|UKBMS|52.5684|0.5984|2.706|3.523
Lynford Water|TL824946|England|6|2017|2023|UKBMS|52.5187|0.6869|5.205|3.085
East Ruston Common|TG345283|England|5|2017|2023|UKBMS|52.8012|1.4773|2.943|0.998
Blickling Lakeside|TG175290|England|6|2018|2023|UKBMS|52.8146|1.2260|4.636|2.588
Snettisham Coastal Park|TF651342|England|5|2018|2023|UKBMS|52.8799|0.4520|0.807|3.006
Blickling Mausoleum|TG169291|England|5|2019|2023|UKBMS|52.8158|1.2172|-1.648|-2.001
Oxburgh Hall 1|TF742012|England|4|2019|2023|UKBMS|52.5807|0.5696|4.313|2.618
Oxburgh Hall 2|TF741007|England|4|2019|2023|UKBMS|52.5762|0.5679|-1.260|-2.093
Cley Marshes|TG059441|England|5|2019|2023|UKBMS|52.9547|1.0637|-1.169|-0.140
Abbey Farm|TF742272|England|5|2019|2023|UKBMS|52.8142|0.5834|8.706|0.412
Bintree Wood North|TG003219|England|3|2020|2022|UKBMS|52.7576|0.9669|-2.720|1.144
Marriott's Way|TG191112|England|3|2021|2023|UKBMS|52.6542|1.2379|8.124|1.937
Broadland Country Park|TG179172|England|3|2021|2023|UKBMS|52.7086|1.2241|-0.759|-2.571
Sheringham Park|TG139412|England|3|2021|2023|UKBMS|52.9256|1.1807|1.879|-1.725
Cockleycley Wood|TF777051|England|2|2021|2022|UKBMS|52.6146|0.6233|-0.936|-1.359
Wensum Way, Lenwade|TG086183|England|2|2021|2022|UKBMS|52.7221|1.0874|2.163|-1.304
Buxton 2|TG170219|England|3|2021|2023|UKBMS|52.7511|1.2139|0.780|-2.748
Cranwich 2|TL774942|England|3|2021|2023|UKBMS|52.5168|0.6130|5.303|3.169
Oxburgh Hall 3|TF741002|England|3|2021|2023|UKBMS|52.5718|0.5676|1.899|1.977
Stoke Holy Cross - Jubilee Meadow|TG238019|England|2|2022|2023|UKBMS|52.5689|1.3010|3.857|1.498
Middle Harling New|TL983832|England|2|2022|2023|UKBMS|52.4108|0.9141|5.938|3.423
Sun Lane Nature Reserve|SE155467|England|16|2003|2023|UKBMS|53.9162|-1.7655|-0.406|0.307
Thorpe Marsh Nature Reserve|SE585095|England|22|2002|2023|UKBMS|53.5788|-1.1179|4.785|0.751
Swarth Moor SSSI, Settle|SD807693|England|20|2003|2023|UKBMS|54.1192|-2.2968|0.090|1.271
Threshfield, Long Ashes|SD977647|England|15|2004|2023|UKBMS|54.0782|-2.0366|-0.599|-0.388
Priory Fields|TA053314|England|17|2007|2023|UKBMS|53.7683|-0.4039|-0.145|4.369
Lea Green Bastow Wood|SD996652|England|20|2004|2023|UKBMS|54.0827|-2.0076|0.564|-1.462
Ballowfield LNR|SD987899|England|14|2007|2023|UKBMS|54.3047|-2.0215|0.909|-2.112
Scar Close NNR|SD750775|England|19|2004|2023|UKBMS|54.1926|-2.3846|-0.831|2.654
Burniston-Cloughton|TA015932|England|5|2007|2022|UKBMS|54.3243|-0.4409|2.063|3.335
Broad Heads Farm|SE903882|England|13|2008|2023|UKBMS|54.2815|-0.6145|1.510|1.732
Hawnby Hill|SE539917|England|14|2009|2023|UKBMS|54.3180|-1.1729|-2.019|0.934
Fen Bog|SE855981|England|10|2010|2023|UKBMS|54.3712|-0.6854|-0.838|2.379
Burton Leonard Lime Quarry|SE324632|England|13|2010|2023|UKBMS|54.0637|-1.5065|1.009|-3.373
Pexton Bank|SE854855|England|10|2010|2023|UKBMS|54.2581|-0.6906|0.059|-3.950
Bishop Monkton railway Cutting|SE315663|England|13|2011|2023|UKBMS|54.0916|-1.5199|5.490|1.943
Silpho Quarry|SE962920|England|12|2011|2023|UKBMS|54.3145|-0.5227|4.710|1.884
Askham Bog|SE572482|England|9|2011|2023|UKBMS|53.9268|-1.1304|1.780|0.852
Staveley East|SE370630|England|13|2011|2023|UKBMS|54.0616|-1.4362|10.177|2.134
Staveley West|SE362628|England|13|2011|2023|UKBMS|54.0599|-1.4485|5.302|3.023
Malham Tarn NNR|SD890672|England|8|2013|2023|UKBMS|54.1006|-2.1697|3.019|-1.226
Low Ox Pasture, Kilnsey|SD970685|England|8|2014|2023|UKBMS|54.1124|-2.0474|-0.045|2.251
Ingleborough High Brae|SD791738|England|9|2014|2023|UKBMS|54.1596|-2.3216|0.102|2.263
Flatts Lane Eston Moor|NZ551168|England|9|2015|2023|UKBMS|54.5435|-1.1498|1.063|-3.235
Ellerburn new|SE853849|England|9|2015|2023|UKBMS|54.2527|-0.6923|2.258|2.541
Brae Pasture|SD791740|England|8|2015|2022|UKBMS|54.1614|-2.3216|0.666|2.222
Grass Wood|SD986656|England|9|2015|2023|UKBMS|54.0863|-2.0229|-0.054|-0.796
Leyburn Old Glebe|SE101897|England|8|2015|2023|UKBMS|54.3028|-1.8463|4.520|4.337
Southerscales|SD743762|England|9|2015|2023|UKBMS|54.1809|-2.3953|0.094|2.229
Barlow Common|SE630286|England|8|2016|2023|UKBMS|53.7500|-1.0461|1.465|-0.898
Wheldrake Ings|SE701441|England|8|2016|2023|UKBMS|53.8884|-0.9349|4.558|4.335
Kiplingcotes Chalk Pit|SE914434|England|6|2016|2023|UKBMS|53.8788|-0.6112|2.230|2.252
Upper Dunsforth Carrs|SE442628|England|8|2016|2023|UKBMS|54.0593|-1.3262|0.503|-1.883
Whitcliffe|NZ137024|England|8|2016|2023|UKBMS|54.4169|-1.7904|-0.162|2.355
Wooldale|SE150087|England|8|2016|2023|UKBMS|53.5747|-1.7749|4.873|3.547
Green Hammerton|SE470570|England|7|2017|2023|UKBMS|54.0069|-1.2844|5.559|3.627
Widdop|SD965311|England|7|2017|2023|UKBMS|53.7762|-2.0546|3.719|4.523
Hollin Hall|SD987295|England|7|2017|2023|UKBMS|53.7619|-2.0212|-0.771|0.726
Roundhay-Shadwell|SE336396|England|7|2017|2023|UKBMS|53.8516|-1.4907|3.048|3.711
Strensall Common and World's End|SE660603|England|7|2017|2023|UKBMS|54.0345|-0.9938|-0.557|1.786
Calley Heath|SE751496|England|6|2018|2023|UKBMS|53.9371|-0.8575|0.571|3.954
Three Hagges Woodmeadow|SE626396|England|5|2019|2023|UKBMS|53.8489|-1.0499|3.038|1.546
Ripon City Wetlands|SE332688|England|5|2019|2023|UKBMS|54.1140|-1.4936|-2.366|4.534
East Riddlesden Hall|SE082416|England|4|2019|2023|UKBMS|53.8705|-1.8768|2.166|0.434
Langrickgate, East Cottingwith|SE719425|England|5|2019|2023|UKBMS|53.8737|-0.9079|2.060|0.466
Sutherland Beck|SE772905|England|5|2019|2023|UKBMS|54.3043|-0.8151|1.730|-0.838
Maze Park|NZ468191|England|5|2019|2023|UKBMS|54.5650|-1.2777|2.139|1.060
Main Bay Heath|SE453276|England|5|2019|2023|UKBMS|53.7428|-1.3146|0.782|2.960
Bishop Wood|SE554336|England|5|2019|2023|UKBMS|53.7958|-1.1604|-2.459|0.653
Foxglove Covert|SE160973|England|3|2019|2023|UKBMS|54.3710|-1.7552|-1.701|-0.669
Lin Dyke Link|SE443269|England|5|2019|2023|UKBMS|53.7366|-1.3299|2.683|-1.146
Riverbank Trail|SE461275|England|4|2019|2023|UKBMS|53.7419|-1.3025|0.127|-3.006
Bolton Percy Station|SE528417|England|5|2019|2023|UKBMS|53.8688|-1.1985|1.477|-0.740
Forest of Flowers, Home Farm, Huby|SE543657|England|4|2020|2023|UKBMS|54.0844|-1.1714|2.244|2.585
Brockadale|SE507174|England|3|2021|2023|UKBMS|53.6507|-1.2344|0.360|-3.766
Rodley Nature Reserve|SE235363|England|3|2021|2023|UKBMS|53.8224|-1.6445|5.565|1.923
Meanwood Park Trail|SE278378|England|3|2021|2023|UKBMS|53.8357|-1.5790|2.506|-2.333
Sprotborough Flash|SE533012|England|3|2021|2023|UKBMS|53.5048|-1.1979|2.129|1.850
Allerthorpe Common|SE760477|England|3|2021|2023|UKBMS|53.9199|-0.8443|-0.986|-0.401
Fordon Chalk Bank SSSI|TA057751|England|3|2021|2023|UKBMS|54.1608|-0.3827|2.488|2.585
Wharram Quarry|SE859653|England|3|2021|2023|UKBMS|54.0765|-0.6886|1.993|0.723
Nosterfield Quarry|SE277808|England|2|2021|2023|UKBMS|54.2222|-1.5767|-2.298|4.433
Ecos Park|D119035|Northern Ireland|12|2005|2023|UKBMS|54.8667|-6.2579|0.009|5.029
Lagan Meadows|J336704|Northern Ireland|14|2005|2023|UKBMS|54.5643|-5.9353|1.742|-1.224
Slievenacloy|J245712|Northern Ireland|17|2006|2023|UKBMS|54.5737|-6.0756|3.482|3.001
Banagher Glen|C672045|Northern Ireland|17|2006|2023|UKBMS|54.8837|-6.9537|-0.224|-0.965
Minnowburn|J325685|Northern Ireland|14|2006|2023|UKBMS|54.5475|-5.9532|0.582|-2.989
Belvoir Park Forest|J335695|Northern Ireland|14|2007|2023|UKBMS|54.5562|-5.9373|1.478|0.364
Crom Estate|H355239|Northern Ireland|14|2007|2023|UKBMS|54.1629|-7.4573|-1.864|4.526
Craigavon Lakes|J052579|Northern Ireland|15|2009|2023|UKBMS|54.4587|-6.3786|0.285|2.699
Portstewart Strand|C795362|Northern Ireland|14|2009|2023|UKBMS|55.1666|-6.7533|2.042|3.146
Oxford Island (new)|J048614|Northern Ireland|15|2009|2023|UKBMS|54.4902|-6.3835|2.934|1.953
Whitepark Bay|D014437|Northern Ireland|10|2010|2023|UKBMS|55.2299|-6.4071|2.235|1.764
Shaw's Bridge (Lagan Valley Regional Park)|J326692|Northern Ireland|8|2010|2023|UKBMS|54.5537|-5.9513|4.107|4.478
Garry Bog NR|C935302|Northern Ireland|13|2011|2023|UKBMS|55.1102|-6.5357|-1.011|3.012
Magilligan Point NR|C661389|Northern Ireland|11|2011|2023|UKBMS|55.1928|-6.9629|1.618|3.132
Breen Oakwood|D121336|Northern Ireland|18|2006|2023|UKBMS|55.1369|-6.2430|0.374|-2.502
Killykeeghan & Crossmurrin Nature Reserve|H107341|Northern Ireland|12|2011|2023|UKBMS|54.2557|-7.8366|0.043|-0.415
Giant's Causeway|C946443|Northern Ireland|13|2011|2023|UKBMS|55.2366|-6.5137|3.893|4.397
Cave Hill|J322788|Northern Ireland|11|2013|2023|UKBMS|54.6400|-5.9532|1.707|-0.818
Murlough (single-species)|J401341|Northern Ireland|10|2014|2023|UKBMS|54.2366|-5.8520|-0.355|2.103
Portmore Lough|J105689|Northern Ireland|6|2016|2023|UKBMS|54.5563|-6.2928|3.276|2.466
Portmore Lough (Brannigans)|J102678|Northern Ireland|5|2016|2023|UKBMS|54.5465|-6.2978|4.195|0.528
Mount Stewart - National Trust ? 01 ? South Fields|J561694|Northern Ireland|6|2018|2023|UKBMS|54.5488|-5.5883|5.650|5.391
Mount Stewart - National Trust - 02 - Ploughmans Hill|J550702|Northern Ireland|6|2018|2023|UKBMS|54.5564|-5.6049|5.180|3.820
Castle Ward (Temple Water)|J573498|Northern Ireland|4|2018|2023|UKBMS|54.3726|-5.5802|5.688|3.472
Belvoir Top|J342694|Northern Ireland|5|2019|2023|UKBMS|54.5551|-5.9265|0.523|-2.693
Crawfordsburn Country Park|J465821|Northern Ireland|5|2019|2023|UKBMS|54.6657|-5.7302|-0.538|-1.345
Bog Meadows|J315726|Northern Ireland|3|2019|2023|UKBMS|54.5846|-5.9668|0.525|0.113
Springhill House, National Trust|H867828|Northern Ireland|5|2019|2023|UKBMS|54.6858|-6.6564|1.449|1.833
Brackfield Wood|C504102|Northern Ireland|4|2019|2023|UKBMS|54.9369|-7.2144|0.206|-0.701
Derrymore|J055279|Northern Ireland|3|2020|2022|UKBMS|54.1892|-6.3846|4.329|0.825
O'Neills Farm margins|J154837|Northern Ireland|3|2021|2023|UKBMS|54.6881|-6.2113|1.230|3.306
Mullenakill, Peatlands Park|H893611|Northern Ireland|3|2021|2023|UKBMS|54.4905|-6.6227|-1.062|2.846
Burntollet Wood|C507108|Northern Ireland|2|2022|2023|UKBMS|54.9422|-7.2097|-0.537|-1.459
Orlock Coastal Path|J564832|Northern Ireland|2|2022|2023|UKBMS|54.6726|-5.5763|7.091|-0.059
Killeter Bog|H085821|Northern Ireland|2|2022|2023|UKBMS|54.6869|-7.8690|-1.196|2.515
Ravensgate Hill|SO980186|England|19|2005|2023|UKBMS|51.8660|-2.0305|3.688|2.753
West Malvern|SO765458|England|18|2006|2023|UKBMS|52.1100|-2.3446|-0.274|-2.447
Coombe Hill, Wotton-u-Edge, code 3604|ST764941|England|18|2006|2023|UKBMS|51.6452|-2.3425|4.199|3.743
Old Hills Revised|SO826488|England|14|2006|2023|UKBMS|52.1372|-2.2556|3.562|1.557
Gorsty Knoll|SO588088|England|14|2007|2022|UKBMS|51.7763|-2.5986|-0.292|0.030
Lord's Wood|SO552151|England|10|2006|2022|UKBMS|51.8327|-2.6515|0.282|-4.082
Masts Reserve|SO993246|England|17|2007|2023|UKBMS|51.9199|-2.0116|0.746|2.430
Haugh Woods North 2007|SO590370|England|17|2007|2023|UKBMS|52.0299|-2.5990|-2.172|0.790
Merbach Common|SO306447|England|16|2008|2023|UKBMS|52.0963|-3.0145|-0.606|0.209
Bury Ditches|SO334839|England|16|2007|2023|UKBMS|52.4490|-2.9814|1.942|1.426
Prees Heath Common Reserve|SJ560370|England|15|2009|2023|UKBMS|52.9286|-2.6560|1.593|2.666
Trench Wood2|SO926587|England|14|2009|2023|UKBMS|52.2265|-2.1098|-0.301|-3.215
Tiddesley Wood|SO927453|England|13|2009|2022|UKBMS|52.1060|-2.1080|0.293|-3.125
Wrens Nest National Nature Reserve|SO937914|England|18|2004|2023|UKBMS|52.5204|-2.0943|0.685|-1.639
Melrose Farm Meadows|SO816410|England|15|2009|2023|UKBMS|52.0671|-2.2698|7.277|3.769
Lower Woods South|ST742865|England|7|2015|2023|UKBMS|51.5768|-2.3737|-0.506|-1.917
Strawberry Banks|SO910033|England|10|2014|2023|UKBMS|51.7283|-2.1317|2.831|3.416
Clemcroft, Nr Hazler Hill|SO461924|England|19|2005|2023|UKBMS|52.5268|-2.7959|4.158|0.302
Kilkenny|SP004186|England|12|2010|2023|UKBMS|51.8660|-1.9956|2.128|4.351
Feckenham Wylde Moor|SP011606|England|14|2010|2023|UKBMS|52.2436|-1.9853|-1.109|-0.917
Hill Court Farm|SO825345|England|14|2010|2023|UKBMS|52.0087|-2.2564|4.076|2.782
North Hill Malvern (2010)|SO770470|England|14|2010|2023|UKBMS|52.1208|-2.3373|-0.160|-1.876
Hurst Coppice|SO752795|England|8|2010|2023|UKBMS|52.4129|-2.3660|-1.112|-1.075
Wilden Marsh|SO825730|England|12|2011|2023|UKBMS|52.3548|-2.2584|3.181|0.811
Highgate Common|SO836895|England|4|2011|2022|UKBMS|52.5031|-2.2430|1.154|1.734
Avon Meadows Community Wetland|SO950465|England|12|2011|2023|UKBMS|52.1168|-2.0744|0.978|5.607
Hartlebury Common and Charlton|SO824707|England|11|2011|2022|UKBMS|52.3341|-2.2597|0.575|0.972
Bathpool Park|SJ836527|England|13|2011|2023|UKBMS|53.0713|-2.2462|-1.756|-1.025
Rowley Hills. Land to south of Bury Hill Park|SO975896|England|11|2011|2023|UKBMS|52.5043|-2.0383|0.895|5.854
Pound Green Common|SO752787|England|13|2011|2023|UKBMS|52.4057|-2.3660|-1.624|-1.531
Queenswood Country Park|SO505515|England|12|2012|2023|UKBMS|52.1595|-2.7250|-0.468|-2.796
Lower Kites Wood|SO978564|England|11|2013|2023|UKBMS|52.2058|-2.0336|1.026|-1.790
Hollybed Farm|SO778382|England|11|2013|2023|UKBMS|52.0417|-2.3251|4.312|2.439
Coombeswood Wedge|SO975848|England|11|2013|2023|UKBMS|52.4611|-2.0382|-1.784|-1.237
Woodgate Valley|SP008833|England|11|2013|2023|UKBMS|52.4477|-1.9897|5.447|1.220
Besford Court|SO914452|England|10|2014|2023|UKBMS|52.1051|-2.1270|1.952|4.201
Stiperstones|SJ367002|England|7|2016|2023|UKBMS|52.5959|-2.9359|-0.719|2.653
Mottey Meadows NNR|SJ840134|England|7|2014|2023|UKBMS|52.7180|-2.2383|4.406|4.249
Highgate Common (2014 route)|SO840900|England|7|2014|2023|UKBMS|52.5077|-2.2372|1.811|2.151
Aqualate Mere|SJ782204|England|5|2014|2023|UKBMS|52.7807|-2.3246|0.175|-3.373
Rough Bank|SO907087|England|9|2014|2023|UKBMS|51.7769|-2.1362|0.739|2.466
Linear Park Cinderford|SO649134|England|9|2015|2023|UKBMS|51.8181|-2.5106|0.333|-3.415
Blackhouse Wood|SO733521|England|8|2015|2023|UKBMS|52.1665|-2.3918|-0.051|-3.919
Moseley Green|SO633091|England|9|2015|2023|UKBMS|51.7794|-2.5334|1.684|-0.736
The Bog|SO357978|England|4|2015|2023|UKBMS|52.5742|-2.9502|-0.349|3.120
Monkwood North|SO803608|England|8|2016|2023|UKBMS|52.2450|-2.2900|-0.930|-3.001
Highnam Woods (new)|SO778192|England|8|2016|2023|UKBMS|51.8709|-2.3238|0.219|-3.558
Droitwich Woods|SO882626|England|7|2016|2022|UKBMS|52.2614|-2.1743|1.609|0.290
Malvern Pinnacle Hill|SO769419|England|7|2017|2023|UKBMS|52.0750|-2.3385|4.036|2.885
Malvern Poolbrook Common|SO786442|England|7|2017|2023|UKBMS|52.0957|-2.3138|6.944|4.575
Lower Smite Farm|SO890590|England|6|2017|2023|UKBMS|52.2291|-2.1625|2.677|-0.035
Sandwell RSPB|SP034926|England|4|2017|2023|UKBMS|52.5313|-1.9513|2.360|2.086
Walsall Old Golf Course|SP037984|England|5|2017|2022|UKBMS|52.5834|-1.9468|-0.533|-1.781
Stowell Park Gardens|SP087130|England|5|2017|2022|UKBMS|51.8156|-1.8752|0.123|5.813
Sutton Park - Streetly Heath|SP091984|England|7|2017|2023|UKBMS|52.5833|-1.8671|-1.116|-2.209
Joy's Wood|SP091820|England|7|2017|2023|UKBMS|52.4359|-1.8676|1.661|0.670
Trittiford|SP097803|England|7|2017|2023|UKBMS|52.4206|-1.8588|1.996|4.914
Blackberry Way|SP099821|England|7|2017|2023|UKBMS|52.4368|-1.8558|3.220|1.156
Sheepscombe Common|SO894106|England|5|2018|2022|UKBMS|51.7939|-2.1551|1.604|1.355
Llynclys Common|SJ268234|England|6|2018|2023|UKBMS|52.8032|-3.0872|-0.374|-1.737
Malvern Swinyard Hill|SO762388|England|6|2018|2023|UKBMS|52.0471|-2.3484|1.731|0.454
Bodenham Lake|SO525513|England|6|2018|2023|UKBMS|52.1579|-2.6958|2.035|-0.577
Ifton Meadows|SJ317374|England|5|2019|2023|UKBMS|52.9296|-3.0175|1.625|2.633
Hartlebury Common|SO823708|England|5|2019|2023|UKBMS|52.3350|-2.2612|-0.700|0.409
Shatterford Wood|SO802824|England|5|2019|2023|UKBMS|52.4392|-2.2927|-0.450|-0.263
Sims Wood|SU408015|England|28|1995|2023|UKBMS|50.8116|-1.4223|-0.824|-2.980
Portsdown (compartments 1-3)|SU628067|England|18|2005|2023|UKBMS|50.8564|-1.1092|0.853|5.690
Testwood Lakes - Lakeside|SU351151|England|19|2004|2023|UKBMS|50.9343|-1.5019|1.257|0.710
Testwood Lakes - North|SU343156|England|20|2004|2023|UKBMS|50.9388|-1.5132|7.164|3.937
Magdalen Hill Down North|SU508292|England|19|2005|2023|UKBMS|51.0599|-1.2765|3.764|3.956
Pilot Hill|SU398595|England|17|2007|2023|UKBMS|51.3332|-1.4301|1.795|1.481
Bramshott Common|SU857335|England|17|2007|2023|UKBMS|51.0944|-0.7776|-1.074|0.018
Hazleton Common (new)|SU703121|England|18|2006|2023|UKBMS|50.9041|-1.0016|0.653|-3.318
St Catherine's Hill|SU482274|England|14|2007|2023|UKBMS|51.0439|-1.3138|3.477|3.361
Dibden Bottom (north)|SU393071|England|17|2007|2023|UKBMS|50.8621|-1.4430|-0.295|2.684
Southampton Old Cemetery|SU414136|England|18|2006|2023|UKBMS|50.9204|-1.4124|-0.943|-1.295
The HOLT-Soakfield Row and Broadwalk|SU709123|England|16|2008|2023|UKBMS|50.9058|-0.9930|5.670|3.153
Danebury Hill Fort Hampshire|SU325377|England|16|2008|2023|UKBMS|51.1377|-1.5369|3.105|1.952
Hocombe Mead 2|SU430227|England|16|2008|2023|UKBMS|51.0021|-1.3886|2.328|-2.635
Ashford Hill Woods & Meadows|SU564616|England|16|2008|2023|UKBMS|51.3507|-1.1915|1.166|-2.084
Sparsholt (Ower Wood & Grassland)|SU419321|England|15|2008|2023|UKBMS|51.0867|-1.4032|0.936|-2.678
The Commons Roydon|SU315005|England|18|2005|2023|UKBMS|50.8032|-1.5544|3.290|2.217
